 ,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
1574,1574,centre médical racine (1ère avenue),1re avenue,Québec,qc,G1L5A8,,,,,No,,46.834865,-71.242036
1575,1575,cisss de chaudière-appalaches (siège social),route cameron,Sainte-Marie,qc,G6E3E2,,,,,No,,NA,NA
1576,1576,cisss de l'abitibi-témiscamingue,9e rue,Rouyn-Noranda,qc,J9X2A9,,,,,No,,48.243324,-79.020973
1577,1577,cisss de l'outaouais (administration),avenue gatineau,Gatineau,qc,J8T4J3,,,,,No,,45.4801181,-75.72298116
1578,1578,cisss de la gaspésie,boulevard de york ouest,Gaspé,qc,G4X2W2,,,,,No,,48.8130354,-64.4967751
1579,1579,cisss de la montérégie-centre,boulevard taschereau,Longueuil,qc,J4V2H1,,,,,No,,45.496911,-73.48579
1580,1580,cisss de la montérégie-est,boulevard laframboise,Saint-Hyacinthe,qc,J2S4Y8,,,,,No,,45.634604,-72.959409
1581,1581,cisss de la montérégie-ouest,boulevard brisebois,Châteauguay,qc,J6K4W8,,,,,No,,45.34586,-73.763516
1582,1582,cisss de lanaudière,rue lavaltrie sud,Joliette,qc,J6E5X7,,,,,No,,46.01835,-73.441296
1583,1583,cisss de laval,boulevard rené-laennec,Laval,qc,H7M3L9,,,,,No,,45.603462,-73.710824
1584,1584,cisss des îles,chemin principal les îles-de-la-madeleine,Les Îles-de-la-Madeleine,qc,G4T1R9,,,,,No,,47.3763,-61.867823
1585,1585,cisss du bas-saint-laurent,boulevard saint-germain,Rimouski,qc,G5L3N2,,,,,No,,48.443365,-68.54059
1586,1586,ciusss de l'est-de-l'île-de-montréal,boulevard de l'assomption,Montréal,qc,H1T2M4,,,,,No,,45.574082,-73.559706
1587,1587,ciusss de l'estrie - centre hospitalier universitaire de sherbrooke,rue argyll,Sherbrooke,qc,J1J3H5,,,,,No,,45.4047735,-71.91446872
1588,1588,ciusss de l'ouest-de-l'île-de-montréal,avenue stillview,Pointe-Claire,qc,H9R2Y2,,,,,No,,45.448707,-73.833263
1589,1589,ciusss de la capitale-nationale,avenue du bourg-royal,Québec,qc,G1C3S2,,,,,No,,46.85673,-71.2198
1590,1590,ciusss de la mauricie-et-du-centre-du-québec,terrasse turcotte,Trois-Rivières,qc,G9A5C5,,,,,No,,46.342874,-72.536241
1591,1591,ciusss du centre-ouest-de-l'île-de-montréal,chemin de la côte-sainte-catherine,Montréal,qc,H3T1E2,,,,,No,,45.497008,-73.630189
1592,1592,ciusss du centre-sud-de-l'île-de-montréal,rue sherbrooke est,Montréal,qc,H2L4M1,,,,,No,,45.526378,-73.563682
1593,1593,ciusss du nord-de-l'île-de-montréal,boulevard gouin ouest,Montréal,qc,H3L1K5,,,,,No,,45.5477968,-73.68682135
1594,1594,ciusss du saguenay–lac-saint-jean (siège social),rue jacques-cartier est,Saguenay,qc,G7H7K9,,,,,No,,48.42493,-71.040039
1595,1595,clinik med-evolution,chemin des quatre-bourgeois,Québec,qc,G1V4X7,,,,,No,,46.774207,-71.300584
1596,1596,clinique 1900,boulevard des récollets,Trois-Rivières,qc,G8Z4K4,,,,,No,,46.356344,-72.587691
1597,1597,clinique accueil santé de laval,boulevard de la concorde ouest,Laval,qc,H7N1H7,,,,,No,,45.568219,-73.6967
1598,1598,clinique centre-ville,3e avenue,Val-d'Or,qc,J9P1T4,,,,,No,,48.103762,-77.790881
1599,1599,clinique communautaire de pointe saint-charles (avenue ash),avenue ash,Montréal,qc,H3K2R4,,,,,No,,45.478388,-73.556781
1600,1600,clinique communautaire de pointe saint-charles (centre administratif),avenue ash,Montréal,qc,H3K2R4,,,,,No,,45.478388,-73.556781
1601,1601,clinique communautaire de pointe-saint-charles (rue du centre),rue du centre,Montréal,qc,H3K1J1,,,,,No,,45.48244,-73.563452
1602,1602,clinique d'accès de granby,rue déragon,Granby,qc,J2G5J5,,,,,No,,NA,NA
1603,1603,clinique de medecine familiale docteur jacques theberge,avenue sainte-élisabeth,Louiseville,qc,J5V1M8,,,,,No,,46.254922,-72.947187
1604,1604,clinique de médecine du travail,boulevard jean-xxiii,Trois-Rivières,qc,G8Z4A6,,,,,No,,46.337356,-72.582664
1605,1605,clinique de médecine familiale de rimouski,rue de l'évêché ouest,Rimouski,qc,G5L4H9,,,,,No,,48.445131,-68.529981
1606,1606,clinique de médecine familiale de saint-nazaire,rue principale,Saint-Nazaire,qc,G0W2V0,,,,,No,,48.58801076,-71.55164924
1607,1607,clinique de médecine familiale du versant,boulevard de l'hôpital,Gatineau,qc,J8V2P5,,,,,No,,45.493986,-75.688794
1608,1608,clinique de médecine familiale paspébiac,boulevard gérard-d-levesque ouest,Paspébiac,qc,G0C2K0,,,,,No,,48.0288,-65.25
1609,1609,clinique de médecine familiale saint-joseph (ontario),,Ottawa,qc,,,,,,No,,45.471176,-75.525783
1610,1610,clinique de médecine intégrée et de psychologie de rimouski,rue de denonville,Rimouski,qc,G5N1C1,,,,,No,,48.436867,-68.556374
1611,1611,clinique de santé de l'université de sherbrooke,boulevard de l'université,Sherbrooke,qc,J1K2R1,,,,,No,,NA,NA
1612,1612,clinique de santé m,rue des alpes,Trois-Rivières,qc,G9C0L8,,,,,No,,46.353922,-72.616768
1613,1613,clinique de vasectomie (clemow),,,qc,,,,,,No,,NA,NA
1614,1614,clinique des femmes de l'outaouais,boulevard saint-joseph,Gatineau,qc,J8Y3X4,,,,,No,,45.435261,-75.732816
1615,1615,clinique des jeunes du bassin de chambly,rue sénécal,Chambly,qc,J3L1N9,,,,,No,,45.450599,-73.296917
1616,1616,clinique docteur zoltan ferenczi,rue queen,Sherbrooke,qc,J1M1J7,,,,,No,,NA,NA
1617,1617,clinique docteure dufour maïtée,rue notre-dame,Repentigny,qc,J6A2N9,,,,,No,,45.713458,-73.475582
1618,1618,clinique docteure julie gagnon,boulevard du curé-labelle,Prévost,qc,J0R1T0,,,,,No,,45.86264386,-74.07070429
1619,1619,clinique docteure martine boucher et docteure denise latulippe,boulevard henri-bourassa,Québec,qc,G1H3A7,,,,,No,,46.850651,-71.244699
1620,1620,clinique dre sylvie perreault,chemin de saint-élie,Sherbrooke,qc,J1R0L1,,,,,No,,NA,NA
1621,1621,clinique du docteur donald david,rue commerciale est,Chandler,qc,G0C1K0,,,,,No,,48.34906,-64.6639
1622,1622,clinique du docteur gilles guillemette,avenue roberval,Roberval,qc,G8H2X8,,,,,No,,48.509468,-72.233136
1623,1623,clinique du dre nadeau,avenue fournier,Québec,qc,G1V2H8,,,,,No,,46.770389,-71.289739
1624,1624,clinique externe de pédopsychiatrie,rue labelle,Mont-Tremblant,qc,J7Z5N6,,,,,No,,46.12225,-74.591639
1625,1625,clinique familiale lac saint-charles,rue jacques-bédard,Québec,qc,G3G3C1,,,,,No,,46.903342,-71.367794
1626,1626,clinique humanessence,7e rue ouest,Amos,qc,J9T2Y3,,,,,No,,48.572576,-78.133722
1627,1627,clinique i.d.,rue durand,Saint-Jérôme,qc,J7Z7E2,,,,,No,,45.766968,-74.000876
1628,1628,clinique ma santé mon docteur,boulevard saint-joseph,Roberval,qc,G8H2K6,,,,,No,,NA,NA
1629,1629,clinique medic-ami,avenue mercier,Rouyn-Noranda,qc,J9X4X8,,,,,No,,48.237965,-79.024961
1630,1630,clinique medicale de mirabel (saint-janvier),boulevard du curé-labelle,Mirabel,qc,J7J2K8,,,,,No,,45.70347,-73.92687
1631,1631,clinique medicale des laurentides,boulevard du curé-labelle,Saint-Jérôme,qc,J7Y1S1,,,,,No,,45.800119,-74.010121
1632,1632,clinique medicale du docteure viens (bergeronnes),route 138,Les Bergeronnes,qc,G0T1G0,,,,,No,,NA,NA
1633,1633,clinique medicale sainte-marthe-sur-le-lac,chemin doka,Sainte-Marthe-sur-le-Lac,qc,J0N1P0,,,,,No,,45.52815065,-73.94192325
1634,1634,clinique medicale ville-marie,rue sainte-anne,Ville-Marie,qc,J9V2B7,,,,,No,,47.331567,-79.437862
1635,1635,clinique mini-urgence chicoutimi,rue racine est,Saguenay,qc,G7H1P6,,,,,No,,48.427741,-71.065935
1636,1636,clinique multidisciplinaire en santé de l'université du québec à trois-rivières,boulevard des forges,Trois-Rivières,qc,G8Z4M3,,,,,No,,46.348603,-72.577754
1637,1637,clinique mère-enfant,boulevard leclerc ouest,Granby,qc,J2G1T5,,,,,No,,NA,NA
1638,1638,clinique médecine familiale hélène thibeault,rue principale,Saint-Boniface,qc,G0X2L0,,,,,No,,46.504018,-72.827422
1639,1639,clinique médicale 819 (gmf delta santé),boulevard de l'hôpital,Gatineau,qc,J8T7X6,,,,,No,,45.491206,-75.687479
1640,1640,clinique médicale alpha,boulevard pie-xi nord,Québec,qc,G3K2P8,,,,,No,,46.856688,-71.422068
1641,1641,clinique médicale alta,grande allée,Longueuil,qc,J4T2V3,,,,,No,,NA,NA
1642,1642,clinique médicale ambulatoire drummondville (cmad) - site ajc,rue saint-jean,Drummondville,qc,J2B7T1,,,,,No,,45.880169,-72.479424
1643,1643,clinique médicale andré ménard,boulevard lacombe,Repentigny,qc,J5Z3C4,,,,,No,,45.743336,-73.481189
1644,1644,clinique médicale avenir md,boulevard curé-labelle chomedey,Laval,qc,H7P0H9,,,,,No,,45.568081,-73.781434
1645,1645,"clinique médicale beaudry, beauchemin et ferland",rue royale,Trois-Rivières,qc,G9A4K3,,,,,No,,46.34060564,-72.54546044
1646,1646,clinique médicale boisbriand,boulevard de la grande-allée,Boisbriand,qc,J7G1W6,,,,,No,,45.611866,-73.838737
1647,1647,clinique médicale bourg-royal,boulevard louis-xiv,Québec,qc,G2L1M1,,,,,No,,46.875778,-71.250819
1648,1648,clinique médicale camille michaud (clinique de santé de st-paulin inc),rue laflèche,Saint-Paulin,qc,J0K3G0,,,,,No,,46.4099714,-73.0154834
1649,1649,clinique médicale carleton-sur-mer,rue du quai,Carleton-sur-Mer,qc,G0C1J0,,,,,No,,48.10569,-66.1304
1650,1650,clinique médicale caron,rue caron,Saguenay,qc,G7J2Z9,,,,,No,,48.4220947,-71.070717
1651,1651,clinique médicale cathédrale,avenue de la cathédrale,Rimouski,qc,G5L5J5,,,,,No,,48.4454129,-68.5195213
1652,1652,clinique médicale chabanel,rue des champs-élysées,Saguenay,qc,G7H5Y4,,,,,No,,48.406956,-71.052169
1653,1653,clinique médicale clair matin,rue saint-laurent,Saint-Eustache,qc,J7P5G1,,,,,No,,45.568695,-73.88417
1654,1654,clinique médicale clavel et matton,rue royale,Trois-Rivières,qc,G9A4K3,,,,,No,,46.34060564,-72.54546044
1655,1655,clinique médicale d'urgence de l'outaouais,chemin de la savane,Gatineau,qc,J8T8A4,,,,,No,,45.4751033,-75.7049507
1656,1656,clinique médicale de bromptonville,rue saint-lambert,Sherbrooke,qc,J1C0N8,,,,,No,,NA,NA
1657,1657,clinique médicale de courcelles,rue principale,Courcelles,qc,G0M1C0,,,,,No,,45.87779395,-70.98715817
1658,1658,clinique médicale de franquelin,rue des cèdres,Franquelin,qc,G0H1E0,,,,,No,,49.292492,-67.902316
1659,1659,clinique médicale de godbout,rue pascal-comeau,Godbout,qc,G0H1G0,,,,,No,,NA,NA
1660,1660,clinique médicale de grand-mère,avenue de grand-mère,Shawinigan,qc,G9T2J1,,,,,No,,46.61153704,-72.69700151
1661,1661,clinique médicale de l'anse,route 170,L'Anse-Saint-Jean,qc,G0V1J0,,,,,No,,48.1971383,-70.2453125
1662,1662,clinique médicale de l'université laval,rue de l'université,Québec,qc,G1V0A6,,,,,No,,46.779118,-71.26922
1663,1663,clinique médicale de l'édifice central,rue king ouest,Sherbrooke,qc,J1H1N5,,,,,No,,NA,NA
1664,1664,clinique médicale de l'étoile,rue leblanc,L'Épiphanie,qc,J5X4R9,,,,,No,,45.847639,-73.484714
1665,1665,clinique médicale de papineauville (papineau),rue papineau,Papineauville,qc,J0V1R0,,,,,No,,45.61702025,-75.0193974
1666,1666,clinique médicale de stoneham,chemin du hibou,Stoneham-et-Tewkesbury,qc,G3C1R9,,,,,No,,47.00058,-71.370205
1667,1667,clinique médicale de thetford,rue notre-dame est,Thetford Mines,qc,G6G7G4,,,,,No,,46.1076,-71.2781
1668,1668,clinique médicale denis busque,4e rue,Shawinigan,qc,G9T4T8,,,,,No,,46.617636,-72.690926
1669,1669,clinique médicale des appalaches,rue labbé,Thetford Mines,qc,G6G2A8,,,,,No,,46.10381,-71.2884
1670,1670,clinique médicale des collines,chemin riverside,La Pêche,qc,J0X3G0,,,,,No,,45.646979,-75.928594
1671,1671,clinique médicale docteur andré rodrigue,2e avenue,Saint-Georges,qc,G5Y1W5,,,,,No,,46.12364,-70.6761
1672,1672,clinique médicale docteur bernard laplante (sept-îles),avenue arnaud,Sept-Îles,qc,G4R3B6,,,,,No,,50.211453,-66.396193
1673,1673,clinique médicale docteur bruno roy,9e avenue,Beauceville,qc,G5X1J2,,,,,No,,46.20762,-70.7728
1674,1674,clinique médicale docteur gilles samson,boulevard frontenac ouest,Thetford Mines,qc,G6H2J8,,,,,No,,46.05236,-71.3659
1675,1675,clinique médicale docteur joncas (blanc-sablon),rue du bord-de-leau,Blanc-Sablon,qc,G0G1W0,,,,,No,,51.412159,-57.204806
1676,1676,clinique médicale docteur marc fortin,boulevard harvey,Saguenay,qc,G7X8R6,,,,,No,,48.414023,-71.232027
1677,1677,clinique médicale docteur robert larocque,rue saint-vincent,Sainte-Agathe-des-Monts,qc,J8C2B5,,,,,No,,46.052826,-74.286975
1678,1678,clinique médicale docteure louise dufresne (l. dufresne),avenue de l'église,Saint-Sauveur,qc,J0R1R0,,,,,No,,45.896973,-74.157789
1679,1679,clinique médicale docteure renée roussel,rue rochette,Saint-Pascal,qc,G0L3Y0,,,,,No,,47.5255496,-69.8145023
1680,1680,clinique médicale docteure sophie mazur,rue queen,Rawdon,qc,J0K1S0,,,,,No,,46.042422,-73.707275
1681,1681,clinique médicale docteure valérie garneau,rue fusey,Trois-Rivières,qc,G8T2V8,,,,,No,,46.368275,-72.522005
1682,1682,clinique médicale dr charest,rue armand-buteau,Québec,qc,G1E7E5,,,,,No,,46.87325,-71.180223
1683,1683,clinique médicale dr joël girardin,rue melançon,Saint-Jérôme,qc,J7Z4J5,,,,,No,,45.776738,-73.996978
1684,1684,clinique médicale dre suzanne landry,rue de la visitation,Saint-Charles-Borromée,qc,J6E4P6,,,,,No,,46.050056,-73.465469
1685,1685,clinique médicale du 5e rang,rue principale,Saint-Ambroise-de-Kildare,qc,J0K1C0,,,,,No,,46.07246759,-73.56058305
1686,1686,clinique médicale du carrefour (thetford mines),boulevard frontenac est,Thetford Mines,qc,G6G6L5,,,,,No,,46.11258,-71.3016
1687,1687,clinique médicale du docteur côté (sacré-coeur),rue gagné,Sacré-Coeur,qc,G0T1Y0,,,,,No,,48.2298863,-69.7983129
1688,1688,clinique médicale du dr parent (pour jeunes et enfants),chemin principal les îles-de-la-madeleine,Les Îles-de-la-Madeleine,qc,G4T1E7,,,,,No,,47.3743,-61.8746
1689,1689,clinique médicale du havre,rue roméo-gaudreault,Saint-Charles-Borromée,qc,J6E0W1,,,,,No,,46.047247,-73.452261
1690,1690,clinique médicale du patrimoine,rue soucy,Matane,qc,G4W2E3,,,,,No,,48.8459202,-67.5317578
1691,1691,clinique médicale du vieux terrebonne,rue saint-pierre,Terrebonne,qc,J6W1E6,,,,,No,,45.6926896,-73.63682424
1692,1692,clinique médicale duvernay,boulevard de la concorde est,Laval,qc,H7E2C3,,,,,No,,45.593908,-73.663726
1693,1693,clinique médicale eric chaize,rue gamble est,Rouyn-Noranda,qc,J9X3B7,,,,,No,,48.239681,-79.019522
1694,1694,clinique médicale evm,,Ottawa,qc,,,,,,No,,45.41675,-75.702743
1695,1695,clinique médicale excelle md,boulevard de la pinière,Terrebonne,qc,J6X4P7,,,,,No,,45.722752,-73.68669
1696,1696,clinique médicale focus santé,chemin de la rivière-cachée,Boisbriand,qc,J7H1H9,,,,,No,,NA,NA
1697,1697,clinique médicale gamelin,boulevard de l'hôpital,Gatineau,qc,J8V2P5,,,,,No,,45.494613,-75.689097
1698,1698,clinique médicale gilles montminy,boulevard saint-joseph,Drummondville,qc,J2A1B5,,,,,No,,45.840919,-72.435728
1699,1699,clinique médicale guy dumont,rue des cèdres,Pont-Rouge,qc,G3H1S7,,,,,No,,46.755201,-71.699496
1700,1700,clinique médicale harnois,boulevard manseau,Joliette,qc,J6E3E4,,,,,No,,46.023794,-73.441987
1701,1701,clinique médicale jean xxiii inc. (centre-ville),rue royale,Trois-Rivières,qc,G9A4K3,,,,,No,,46.34060564,-72.54546044
1702,1702,clinique médicale kare,boulevard notre-dame,Laval,qc,H7W1T7,,,,,No,,45.537677,-73.759667
1703,1703,clinique médicale l'accès,boulevard saint-joseph,Drummondville,qc,J2B0H3,,,,,No,,45.85671,-72.465455
1704,1704,clinique médicale la 12ième,rue king est,Sherbrooke,qc,J1G1E4,,,,,No,,NA,NA
1705,1705,clinique médicale la grande-allée,grande allée est,Grande-Rivière,qc,G0C1V0,,,,,No,,48.39804,-64.4865
1706,1706,clinique médicale lacroix (saint-jean-chrysostome),avenue taniata,Lévis,qc,G6Z2E2,,,,,No,,46.72536,-71.2036
1707,1707,clinique médicale landry,rue fournier,Matane,qc,G4W4G1,,,,,No,,48.848245,-67.541249
1708,1708,clinique médicale le val brise (bureau du docteure chantal valois),chemin du village,Saint-Adolphe-d'Howard,qc,J0T2B0,,,,,No,,45.971797,-74.339766
1709,1709,clinique médicale legendre,avenue jules-verne,Québec,qc,G2G2R1,,,,,No,,46.77794,-71.356543
1710,1710,clinique médicale lydia monette inc. (privée),rue marie-victorin,Les Cèdres,qc,J7Y2G8,,,,,No,,45.339199,-74.013758
1711,1711,clinique médicale lyster,rue laurier,Lyster,qc,G0S1V0,,,,,No,,46.3713524,-71.6121761
1712,1712,clinique médicale marcel dumont (lyster),rue laurier,Lyster,qc,G0S1V0,,,,,No,,46.3713524,-71.6121761
1713,1713,clinique médicale marcel dumont (plessisville),avenue saint-laurent,Plessisville,qc,G6L2P6,,,,,No,,46.220507,-71.771113
1714,1714,clinique médicale marcel déziel,rue royale,Trois-Rivières,qc,G9A4K3,,,,,No,,46.34060564,-72.54546044
1715,1715,clinique médicale marie-de-l'incarnation,rue marie-de-lincarnation,Québec,qc,G1M3J4,,,,,No,,46.814306,-71.251415
1716,1716,clinique médicale md centropolis,promenade du centropolis,Laval,qc,H7T0A3,,,,,No,,45.561167,-73.747722
1717,1717,clinique médicale medicym (privée),boulevard du curé-labelle,Blainville,qc,J7C2K9,,,,,No,,45.671398,-73.875629
1718,1718,clinique médicale medillys,boulevard du curé-labelle,Blainville,qc,J7C2M2,,,,,No,,45.677585,-73.887588
1719,1719,clinique médicale medinord (privée),avenue de la gare,Saint-Sauveur,qc,J0R1R3,,,,,No,,45.892749,-74.154723
1720,1720,clinique médicale mont-sainte-anne,boulevard sainte-anne,Beaupré,qc,G0A1E0,,,,,No,,47.040786,-70.896475
1721,1721,clinique médicale montfort,rue de montfort,Saguenay,qc,G7X4P6,,,,,No,,48.414899,-71.23735
1722,1722,clinique médicale médi-centre,boulevard des forges,Trois-Rivières,qc,G8Y1X2,,,,,No,,46.361879,-72.592727
1723,1723,clinique médicale pierre tremblay,chemin du lac,Saint-Gabriel-de-Brandon,qc,J0K2N0,,,,,No,,46.284703,-73.364564
1724,1724,clinique médicale pohénégamook,rue saint-vallier,Pohénégamook,qc,G0L1J0,,,,,No,,47.4876041,-69.2802742
1725,1725,clinique médicale pointe-lévy,rue saint-omer,Lévis,qc,G6V8N3,,,,,No,,46.80726,-71.1641
1726,1726,clinique médicale privée accès md,chemin du golf est,Saint-Charles-Borromée,qc,J6E2B4,,,,,No,,46.043366,-73.448134
1727,1727,clinique médicale privée des mille-îles,chemin de la grande-côte,Boisbriand,qc,J7G1B5,,,,,No,,45.612578,-73.826113
1728,1728,clinique médicale privée humani,rue bouthillier,Rosemère,qc,J7A4B4,,,,,No,,45.627555,-73.820652
1729,1729,clinique médicale privée leblanc + savaria,boulevard des châteaux,Blainville,qc,J7B2A4,,,,,No,,45.656015,-73.800471
1730,1730,clinique médicale privée opti-soins,boulevard du royaume,Saguenay,qc,G7S4S9,,,,,No,,48.402457,-71.169876
1731,1731,clinique médicale privée optionmd,boulevard labbé sud,Victoriaville,qc,G6S1B5,,,,,No,,46.063875,-71.937417
1732,1732,clinique médicale privée xo2 inc,rue marion,Trois-Rivières,qc,G9A0A7,,,,,No,,46.317616,-72.573837
1733,1733,clinique médicale privée.net,boulevard de la salette,Saint-Jérôme,qc,J5L2H8,,,,,No,,45.795104,-74.030459
1734,1734,clinique médicale riel,boulevard riel,Gatineau,qc,J8Z2J8,,,,,No,,45.464962,-75.772351
1735,1735,clinique médicale rose-des-vents,boulevard sainte-rose,Laval,qc,H7P4K7,,,,,No,,45.591143,-73.815071
1736,1736,clinique médicale réjean alarie,rue fusey,Trois-Rivières,qc,G8T2V8,,,,,No,,46.368171,-72.522402
1737,1737,clinique médicale saint-agapit,rue principale,Saint-Agapit,qc,G0S1Z0,,,,,No,,46.56162,-71.4327
1738,1738,clinique médicale saint-alphonse,route 343,Saint-Alphonse-Rodriguez,qc,J0K1W0,,,,,No,,46.1853769,-73.69254196
1739,1739,clinique médicale saint-apollinaire,route 273,Saint-Apollinaire,qc,G0S2E0,,,,,No,,46.61313,-71.5083
1740,1740,clinique médicale saint-augustin,route 138,Saint-Augustin-de-Desmaures,qc,G3A1G8,,,,,No,,46.743702,-71.459462
1741,1741,clinique médicale saint-benoît,route 271,Saint-Benoît-Labre,qc,G0M1P0,,,,,No,,46.08423,-70.77
1742,1742,clinique médicale saint-cyrille,rue principale,Saint-Cyrille-de-Wendover,qc,J1Z1C7,,,,,No,,NA,NA
1743,1743,clinique médicale saint-gabriel,rue saint-gabriel,Saint-Gabriel,qc,J0K2N0,,,,,No,,46.292247,-73.38248
1744,1744,clinique médicale saint-honoré,rue de l'église,Saint-Honoré-de-Témiscouata,qc,G0L3K0,,,,,No,,47.706642,-69.134593
1745,1745,clinique médicale saint-ludger,rue témiscouata,Rivière-du-Loup,qc,G5R2Y5,,,,,No,,47.822903,-69.519631
1746,1746,clinique médicale saint-martin,1re avenue est,Saint-Martin,qc,G0M1B0,,,,,No,,45.95837,-70.6615
1747,1747,clinique médicale sainte-adèle,rue du bourg-joli,Saint-Jérôme,qc,J8B1W8,,,,,No,,45.776716,-73.997181
1748,1748,clinique médicale sainte-anne-des-plaines,boulevard sainte-anne,Sainte-Anne-des-Plaines,qc,J0N1H0,,,,,No,,45.766378,-73.813118
1749,1749,clinique médicale sainte-geneviève,boulevard sainte-geneviève,Saguenay,qc,G7G2G8,,,,,No,,48.451726,-71.09461
1750,1750,clinique médicale thibault et beaudoin,rue fusey,Trois-Rivières,qc,G8T2V8,,,,,No,,46.368201,-72.522509
1751,1751,clinique médicale tremblay (forestville),2e avenue,Forestville,qc,G0T1E0,,,,,No,,48.7386192,-69.07828184
1752,1752,clinique médicale élysée,rue des champs-élysées,Saguenay,qc,G7H2W3,,,,,No,,48.409206,-71.05707
1753,1753,clinique os'céans,place la salle,Baie-Comeau,qc,G4Z1K3,,,,,No,,49.22081,-68.1521
1754,1754,clinique privée dr jean desaulniers,rue royale,Trois-Rivières,qc,G9A4K7,,,,,No,,46.33886,-72.546183
1755,1755,clinique prévention de la maladie vasculaire et des lipides,boulevard du curé-labelle,,qc,J7Y1S1,,,,,No,,NA,NA
1756,1756,clinique sainte-anne-des-monts,boulevard sainte-anne ouest,Sainte-Anne-des-Monts,qc,G4V1P6,,,,,No,,49.12536,-66.4862
1757,1757,clinique santé nouveau monde,route 117,Sainte-Anne-des-Lacs,qc,J0R1K0,,,,,No,,45.8875167,-74.103134
1758,1758,clinique st-vincent,rue king est,Sherbrooke,qc,J1G1A9,,,,,No,,NA,NA
1759,1759,cliniques médicales lacroix (cap-rouge),route jean-gauvin,Québec,qc,G1X0B6,,,,,No,,46.763642,-71.370074
1760,1760,cliniques médicales lacroix (centre médical berger - centre administratif),chemin sainte-foy,Québec,qc,G1S2L6,,,,,No,,46.799484,-71.244337
1761,1761,cliniques médicales lacroix (lac-beauport),boulevard du lac,Québec,qc,G2M0E4,,,,,No,,46.930458,-71.315072
1762,1762,clsc (maison de naissance de l'outaouais),avenue gatineau,Gatineau,qc,J8T4J3,,,,,No,,45.478956,-75.722682
1763,1763,clsc - centre d'hébergement de valcourt (clsc),rue champlain,Valcourt,qc,J0E2L0,,,,,No,,45.492263,-72.318954
1764,1764,clsc - chsld haute-ville-des-rivières - hôtel-dieu du sacré-coeur de jésus de québec,ave du sacré-coeur,Québec,qc,G1N2W1,,,,,No,,46.8122302,-71.2454836
1765,1765,clsc - urgence mineure - centre d'hébergement de windsor (clsc),rue ambroise-dearden,Windsor,qc,J1S1G8,,,,,No,,45.570849,-72.004628
1766,1766,clsc - urgence mineure - centre d'hébergement de windsor (um),rue ambroise-dearden,Windsor,qc,J1S1G8,,,,,No,,45.570849,-72.004628
1767,1767,clsc camirand (50),rue camirand,Sherbrooke,qc,J1H4J5,,,,,No,,45.39855552,-71.89435337
1768,1768,clsc cap-aux-meules,chemin principal les îles-de-la-madeleine,Les Îles-de-la-Madeleine,qc,G4T1S1,,,,,No,,47.37646,-61.867716
1769,1769,clsc châteauguay,avenue de la verdure,Châteauguay,qc,J6K0E8,,,,,No,,45.358091,-73.736017
1770,1770,clsc corinne-vallée-therrien,rue saint-joseph,Baie-Trinité,qc,G0H1A0,,,,,No,,49.419881,-67.302253
1771,1771,clsc d'adstock,rue du parc,Adstock,qc,G0N1S0,,,,,No,,46.0457438,-71.0791195
1772,1772,clsc d'ahuntsic,boulevard henri-bourassa est,Montréal,qc,H2C3K2,,,,,No,,45.560768,-73.665961
1773,1773,clsc d'alma,rue saint-joseph,Alma,qc,G8B7A6,,,,,No,,48.550427,-71.653466
1774,1774,clsc d'amos,1re rue ouest,Amos,qc,J9T2N2,,,,,No,,48.573734,-78.11804
1775,1775,clsc d'amqui,avenue gaétan-archambault,Amqui,qc,G5J2K5,,,,,No,,48.468897,-67.420227
1776,1776,clsc d'argenteuil (centre multiservices de santé et de services sociaux d'argenteuil,avenue de la providence,Lachute,qc,J8H4C7,,,,,No,,45.663015,-74.351815
1777,1777,clsc d'armagh (prélèvements),rue principale,Armagh,qc,G0R1A0,,,,,No,,46.7434713,-70.5895195
1778,1778,clsc d'arthabaska,boulevard des bois-francs sud,Victoriaville,qc,G6P5V8,,,,,No,,46.039318,-71.915513
1779,1779,clsc d'east angus,rue kennedy,East Angus,qc,J0B1R0,,,,,No,,45.489142,-71.652938
1780,1780,clsc d'east broughton,10e avenue nord,East Broughton,qc,G0N1H0,,,,,No,,46.229324,-71.081581
1781,1781,clsc d'otter lake,avenue martineau,Otter Lake,qc,J0X2P0,,,,,No,,45.84553314,-76.43284297
1782,1782,clsc de baie-des-sables,rue du couvent,Baie-des-Sables,qc,G0J1C0,,,,,No,,48.720873,-67.893888
1783,1783,clsc de baie-johan-beetz,rue johan-beetz,Baie-Johan-Beetz,qc,G0G1B0,,,,,No,,50.2840529,-62.8125263
1784,1784,clsc de baie-saint-paul,rue boivin,Baie-Saint-Paul,qc,G3Z1S8,,,,,No,,47.44183,-70.507
1785,1785,clsc de baie-sainte-catherine,rue leclerc,Baie-Sainte-Catherine,qc,G0T1A0,,,,,No,,48.10338,-69.725
1786,1786,clsc de barachois,route 132 est,,qc,G0C1A0,,,,,No,,NA,NA
1787,1787,clsc de bassin,chemin du bassin,Les Îles-de-la-Madeleine,qc,G4T0C6,,,,,No,,47.22181,-61.935714
1788,1788,clsc de beauharnois,rue saint-laurent beauharnois,Beauharnois,qc,J6N1V9,,,,,No,,45.314934,-73.876661
