 ,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
2136,2136,fergus place,fergus avenue,Kitchener,on,N2A2H2,,,,,No,,43.4358399,-80.4396966
2137,2137,fiddick's nursing home,first avenue,Petrolia,on,N0N1R0,,,,,No,,42.877897,-82.135951
2138,2138,fiddick's retirement home,first avenue,Petrolia,on,N0N1R0,,,,,No,,42.87782842,-82.13527668
2139,2139,fieldstone commons care community,ellesmere road,Toronto,on,M1P5G2,,,,,No,,43.76728591,-79.27793126
2140,2140,fife house,sherbourne street,Toronto,on,M4X1K9,,,,,No,,43.66765829,-79.37508638
2141,2141,finlandia hoivakoti nursing home,fourth avenue,Greater Sudbury / Grand Sudbury,on,P3B4C3,,,,,No,,46.48424888,-80.92711026
2142,2142,finlandia village hoivakoti nursing home,,,on,P3B4C3,,,,,No,,NA,NA
2143,2143,first place hamilton,king street e,Hamilton,on,L8N3Y2,,,,,No,,43.25314089,-79.8584936
2144,2144,forest heights,westheights drive,Kitchener,on,N2N2A8,,,,,No,,43.42864339,-80.52997973
2145,2145,forest hill,campeau drive,Ottawa,on,K2K3E9,,,,,No,,45.31439133,-75.9096673
2146,2146,forest hill place,castlefield avenue,Toronto,on,M5N3A5,,,,,No,,43.70622009,-79.4252491
2147,2147,forest valley terrace by symphony,saint joseph boulevard,Ottawa,on,K1C7L1,,,,,No,,45.45881737,-75.5586327
2148,2148,fort frances tribal area health services inc.,idylwild drive,Agency 1,on,P9A3M3,,,,,No,,48.62753689,-93.36073115
2149,2149,fosterbrooke,king street w,Toronto,on,L1B1G9,,,,,No,,43.64665448,-79.39003029
2150,2150,fountain view care community,oconnor drive,Toronto,on,M4A1W7,,,,,No,,43.7205599,-79.30496586
2151,2151,four counties addiction services team inc.,hunter street w,Peterborough,on,K9H2K8,,,,,No,,44.30605755,-78.3192866
2152,2152,four elms retirement residence,steeles avenue w,Vaughan,on,L4J4H6,,,,,No,,43.7877523,-79.46946902
2153,2153,fox ridge care community,west street,Brantford,on,N3R3V9,,,,,No,,43.15692506,-80.25558282
2154,2154,fox run retirement home inc.,trafalgar road,Erin,on,N0B1T0,,,,,No,,43.75346767,-80.08819742
2155,2155,fox run retirement residence,thousand islands parkway,Leeds and the Thousand Islands,on,K7G2V4,,,,,No,,44.33732175,-76.12701389
2156,2156,foyer des pionniers,15 street,Hearst,on,P0L1N0,,,,,No,,49.6848447,-83.67961927
2157,2157,foyer richelieu welland,tanguay avenue,Welland,on,L3B6A1,,,,,No,,42.99062027,-79.22461408
2158,2158,foyer st-viateur nursing home,limoges road s,The Nation / La Nation,on,K0A2M0,,,,,No,,45.29369315,-75.22846107
2159,2159,foyer st. jacques nursing home,,,on,K0A1W0,,,,,No,,NA,NA
2160,2160,franklin gardens long term care home,franklin road,Leamington,on,N8H4B7,,,,,No,,42.03083044,-82.59816325
2161,2161,fraser house retirement home,queen street prince,Prince Edward County,on,K0K2T0,,,,,No,,44.01223925,-77.14248949
2162,2162,fred victor centre,young street,Toronto,on,M5B2H4,,,,,No,,43.66070949,-79.38355728
2163,2163,friendly manor nursing home,lennox and addington,Greater Napanee,on,K0K1X0,,,,,No,,44.2012069,-77.0375329
2164,2164,friends & advocates peel,queen street e,Brampton,on,L6W2B6,,,,,No,,43.69622638,-79.7472506
2165,2165,frost manor,mary street w,Kawartha Lakes,on,K9V5K3,,,,,No,,44.342364,-78.747889
2166,2166,fudger house,sherbourne street,Toronto,on,M4X1K6,,,,,No,,43.66633069,-79.37402148
2167,2167,g & b house,9 avenue e,Owen Sound,on,N4K3E2,,,,,No,,44.56029767,-80.92589916
2168,2168,garden city manor,scott street,St. Catharines,on,L2N1H2,,,,,No,,43.18091791,-79.2490312
2169,2169,garden court nursing home,sand beach road,Toronto,on,M8V2W2,,,,,No,,43.60195707,-79.49680752
2170,2170,garden terrace,aird place,Ottawa,on,K2L4H8,,,,,No,,45.30976033,-75.9009793
2171,2171,garden villa retirement residence,main street s,North Dundas,on,K0C1H0,,,,,No,,45.09946782,-75.22728616
2172,2172,gardens of parry sound,college drive,Parry Sound,on,P2A0A9,,,,,No,,45.36233335,-80.03838435
2173,2173,gardenview long term care home,town centre drive,Haldimand County,on,N0A1S0,,,,,No,,42.88836551,-80.14081206
2174,2174,garrison place,garrison road,Fort Erie,on,L2A1N1,,,,,No,,42.90403357,-78.92909258
2175,2175,garry j. armstrong home,island lodge road,Ottawa,on,K1N5M2,,,,,No,,45.43785466,-75.68321333
2176,2176,gateway haven long term care home,frank street,South Bruce Peninsula,on,N0H2T0,,,,,No,,44.74034089,-81.12803284
2177,2177,gateway residential and community support services of niagara,king street,Welland,on,L3B3J5,,,,,No,,42.98820377,-79.25069868
2178,2178,george brown college,king street e,Toronto,on,M5A3W8,,,,,No,,43.65124129,-79.37027698
2179,2179,george herman house,madison avenue,Toronto,on,M5R2S5,,,,,No,,43.67398969,-79.40582219
2180,2180,georgian heights,10 street e,Owen Sound,on,N4K6B1,,,,,No,,44.56929937,-80.92272196
2181,2181,georgian manor home for the aged,thompsons road,Penetanguishene,on,L9M0V3,,,,,No,,44.76796585,-79.91976266
2182,2182,georgian residences,thompsons road,Penetanguishene,on,L9M0V3,,,,,No,,44.76796585,-79.91976266
2183,2183,geriatric psychiatry community services of ottawa,bruyère street,Ottawa,on,K1N5C7,,,,,No,,45.43220386,-75.69601434
2184,2184,gerstein crisis centre,silverview drive,Toronto,on,M2M2B3,,,,,No,,43.78638301,-79.4118822
2185,2185,gilbert hall retirement home,veterans road,North Huron,on,N0G2W0,,,,,No,,43.88515973,-81.31294852
2186,2186,gilmore lodge,gilmore road,Fort Erie,on,L2A2M1,,,,,No,,42.92080238,-78.91490397
2187,2187,gizhewaadiziwin health access centre,idylwild drive,Agency 1,on,P9A3M3,,,,,No,,48.62753689,-93.36073115
2188,2188,glebe centre,bank street,Ottawa,on,K1S5G6,,,,,No,,45.39876525,-75.68635693
2189,2189,glen hill marnwood,elgin street,Clarington,on,L1C3C8,,,,,No,,43.91589256,-78.68988509
2190,2190,glen hill strathaven,king street e,Clarington,on,L1C1P9,,,,,No,,43.91212066,-78.67361278
2191,2191,glen-stor-dun lodge,montreal road,Cornwall,on,K6H7L1,,,,,No,,45.02603103,-74.68347497
2192,2192,glynnwood,bayview avenue,Markham,on,L3T5W1,,,,,No,,43.81983661,-79.40361491
2193,2193,goderich place retirement residence,balvina drive e,Goderich,on,N7A4L5,,,,,No,,43.72853959,-81.70948703
2194,2194,golden dawn nursing home,main street,Northern Bruce Peninsula,on,N0H1W0,,,,,No,,44.98706902,-81.25537981
2195,2195,golden dawn senior citizen home,,,on,N0H1W0,,,,,No,,NA,NA
2196,2196,golden manor,melrose boulevard,Timmins,on,P4N5H3,,,,,No,,48.48606627,-81.34352493
2197,2197,golden manor home for the aged,,Timmins,on,P4N5H3,,,,,No,,NA,NA
2198,2198,golden plough lodge,burnham street,Cobourg,on,K9A5J6,,,,,No,,43.9744937,-78.19501703
2199,2199,golden pond retirement lodge,alice street,Norfolk County,on,N0E1Y0,,,,,No,,42.93481642,-80.29271571
2200,2200,golden pond retirement residence,goodrich road,Brighton,on,K0K1R0,,,,,No,,44.12413954,-77.78791971
2201,2201,golden years nursing home,eagle street n,Cambridge,on,N3H4T3,,,,,No,,43.4042795,-80.35454667
2202,2202,golden years nursing home (cambridge) inc,,Cambridge,on,N3H4T3,,,,,No,,NA,NA
2203,2203,good samaritan nursing home,victoria street e,New Tecumseth,on,L9R1J8,,,,,No,,44.15888285,-79.84546178
2204,2204,good samaritan retirement lodge,victoria street e,New Tecumseth,on,L9R1J8,,,,,No,,44.15888285,-79.84546178
2205,2205,good shepherd non-profit homes inc.,wentworth avenue s,Hamilton,on,L8N2Z1,,,,,No,,43.24748669,-79.8504159
2206,2206,good shepherd refuge social ministries,queen street e,Toronto,on,M5A1T3,,,,,No,,43.65615969,-79.36252578
2207,2207,goodness retirement living,aldborough avenue,St. Thomas,on,N5R4S7,,,,,No,,42.759489,-81.173799
2208,2208,"governing council of the salvation army in canada, the",admiral road,Toronto,on,M5R2L6,,,,,No,,43.67333259,-79.40135009
2209,2209,governor's walk retirement residence,stanley avenue,Ottawa,on,K1M2J7,,,,,No,,45.44025126,-75.68767054
2210,2210,grace manor,kingknoll drive,Brampton,on,L6Y5P2,,,,,No,,43.65294337,-79.7414379
2211,2211,grace villa nursing home,lockton crescent,Hamilton,on,L8V4V5,,,,,No,,43.21147629,-79.84709659
2212,2212,grand river hospital - freeport site,king st e,Kitchener,on,N2A2W1,,,,,No,,43.4255623,-80.4130265
2213,2213,grand river hospital corporation,king street e,Kitchener,on,N2P2G5,,,,,No,,43.4251973,-80.41257309
2214,2214,grand river hospital — freeport health centre,,Kitchener,on,N2A2W1,,,,,No,,NA,NA
2215,2215,grand wood park,grand avenue,London,on,N6C1M2,,,,,No,,42.97086368,-81.24181941
2216,2216,grandview lodge,,,on,N1A1V9,,,,,No,,NA,NA
2217,2217,grandview lodge / dunnville,lock street w,Haldimand County,on,N1A1V9,,,,,No,,42.90834644,-79.6340154
2218,2218,granite landing,light drive,Cambridge,on,N1T0B9,,,,,No,,43.38918,-80.28204865
2219,2219,granite ridge care community,abbott street e,Ottawa,on,K2S2C5,,,,,No,,45.26988372,-75.90499269
2220,2220,granite ridge retirement residence,bethune drive s,Gravenhurst,on,P1P0A8,,,,,No,,44.9106018,-79.36804549
2221,2221,great northern retirement home,great northern road,Sault Ste. Marie,on,P6B0B5,,,,,No,,46.54935421,-84.31709876
2222,2222,greenview lodge,lawrence avenue e,Toronto,on,M3C1P6,,,,,No,,43.736373,-79.34886588
2223,2223,greenway lodge retirement home,the greenway,Mississauga,on,L5G1P6,,,,,No,,43.56395956,-79.56964054
2224,2224,greenway retirement village,ken whillans drive,Brampton,on,L6V0A4,,,,,No,,43.69217287,-79.76373531
2225,2225,greenwood court,greenwood drive,Stratford,on,N5A7W5,,,,,No,,43.38294686,-80.97615776
2226,2226,grey bruce health services,9 avenue e,Owen Sound,on,N4K3E2,,,,,No,,44.56018467,-80.92544046
2227,2227,grey gables home for the aged,toronto street s,Grey Highlands,on,N0C1H0,,,,,No,,44.31396564,-80.64029685
2228,2228,greycliffe manor,lundys lane,Niagara Falls,on,L2H1H1,,,,,No,,43.0883215,-79.13431826
2229,2229,grove park home,,Barrie,on,L4M4H5,,,,,No,,NA,NA
2230,2230,groves park lodge,raglan street n,Renfrew,on,K7V1P5,,,,,No,,45.48151172,-76.69696907
2231,2231,h.j. mcfarland memorial home,county road 49 prince edward,Prince Edward County,on,K0K2T0,,,,,No,,44.02513295,-77.13549939
2232,2232,habitat services (mental health program services of metropolitan toronto),dundas street w,Toronto,on,M6R3A9,,,,,No,,43.65437708,-79.45149351
2233,2233,haldimand norfolk work group of simcoe (hnwgs),queensway w,Norfolk County,on,N3Y2N4,,,,,No,,42.8431732,-80.32437671
2234,2234,haldimand-norfolk women's services,,Haldimand County,on,N1N1N1,,,,,No,,42.90354584,-79.61700779
2235,2235,haliburton highlands health services corporation,iga road,Minden Hills,on,K0M2K0,,,,,No,,44.91797433,-78.72235679
2236,2236,hallowell house,loyalist parkway prince,Prince Edward County,on,K0K2T0,,,,,No,,43.99421064,-77.1810053
2237,2237,"halton alcohol, drug and gambling assessment, prevention and treatment services",guelph street,Halton Hills,on,L7G5B5,,,,,No,,43.65089776,-79.90095305
2238,2238,hamilton community support association,king street e,Hamilton,on,L8M1C6,,,,,No,,43.25118819,-79.83462369
2239,2239,hamilton continuing care,wentworth street s,Hamilton,on,L8N2Z1,,,,,No,,43.24791349,-79.8504795
2240,2240,hamilton health sciences - chedoke hospital,sanatorium rd,Hamilton,on,L9C1C4,,,,,No,,43.238389,-79.917184
2241,2241,hamilton health sciences corporation,main street w,Hamilton,on,L8N3Z5,,,,,No,,43.25950349,-79.91747322
2242,2242,hamilton physio & rehab,,Hamilton,on,L8P3A9,,,,,No,,NA,NA
2243,2243,hamilton program for schizophrenia,hughson street s,Hamilton,on,L8N2A1,,,,,No,,43.25533609,-79.8684934
2244,2244,hamilton's hometown retirement living,elora street s,Minto,on,N0G1Z0,,,,,No,,43.90732536,-80.86075748
2245,2245,hampton court,albert street s,Saugeen Shores,on,N0H2L0,,,,,No,,44.49438613,-81.3729198
2246,2246,hampton terrace care centre,plains road w,Burlington,on,L7T1E8,,,,,No,,43.3054339,-79.8554984
2247,2247,hannah walker place,2 avenue w,Owen Sound,on,N4K4M5,,,,,No,,44.56423637,-80.94598097
2248,2248,hanover care centre,19 avenue,Hanover,on,N4N3S6,,,,,No,,44.15991379,-81.01744915
2249,2249,harbour hill retirement community,suncoast drive,Goderich,on,N7A0A7,,,,,No,,43.73120259,-81.70494283
2250,2250,hardy terrace,mount pleasant road,Brant,on,N3T5L5,,,,,No,,43.0876862,-80.3068167
2251,2251,harmony estate seniors residence inc.,tooley road,Clarington,on,L1E2G9,,,,,No,,43.92292826,-78.80593782
2252,2252,harmony hill retirement community,benson street,Oshawa,on,L1K0W6,,,,,No,,43.94184456,-78.83499383
2253,2253,harmony hills care community,oconnor drive,Toronto,on,M4A1W7,,,,,No,,43.7205599,-79.30496586
2254,2254,harold and grace baker centre,northwestern avenue,Toronto,on,M6M2J7,,,,,No,,43.69821459,-79.46978092
2255,2255,harrowood seniors community,pollard drive,Essex,on,N0R1G0,,,,,No,,42.02966893,-82.92051825
2256,2256,harvest retirement community,harvest avenue,Tillsonburg,on,N4G0E2,,,,,No,,42.85929058,-80.70325263
2257,2257,hastings centennial manor,manor lane,Bancroft,on,K0L1C0,,,,,No,,45.0550849,-77.86421482
2258,2258,hastings manor home for the aged,dundas street w,Belleville,on,K8N5B2,,,,,No,,44.14751276,-77.41249679
2259,2259,hawthorn woods care community,goreway drive,Brampton,on,L6P0N5,,,,,No,,43.75755779,-79.68888879
2260,2260,hawthorne place care centre,finch avenue w,Toronto,on,M3N1M9,,,,,No,,43.7562352,-79.52146844
2261,2261,hazeldean gardens retirement residence,hazeldean road,Ottawa,on,K2S2M2,,,,,No,,45.27115462,-75.9329051
2262,2262,hazelton place retirement residence,avenue road,Toronto,on,M5R3J8,,,,,No,,43.67320579,-79.39543479
2263,2263,headwaters health care centre - headwaters shelburne,first ave e,Orangeville,on,L0N1S2,,,,,No,,43.920509,-80.072243
2264,2264,headwaters health care centre — orangeville site,,Orangeville,on,L9W4X9,,,,,No,,NA,NA
2265,2265,health sciences north - sudbury mental health and addictions centre,kirkwood dr,Greater Sudbury / Grand Sudbury,on,P3E1X3,,,,,No,,46.4918343,-80.9921781
2266,2266,health sciences north/ horizon santé-nord,ramsey lake road,Greater Sudbury / Grand Sudbury,on,P3E5J1,,,,,No,,46.46793268,-80.99662778
2267,2267,heart niagara,queen street,Niagara Falls,on,L2E2L7,,,,,No,,43.1067413,-79.06999624
2268,2268,heartwood,11 street e,Cornwall,on,K6H2Y6,,,,,No,,45.03336123,-74.73229849
2269,2269,heatherwood retirement residence,scott street,St. Catharines,on,L2N7L2,,,,,No,,43.18068401,-79.2546439
2270,2270,heidehof long term care home,lake street,St. Catharines,on,L2N4J4,,,,,No,,43.19665771,-79.251902
2271,2271,helen henderson care centre,amherst drive,Loyalist,on,K7N1X3,,,,,No,,44.22539531,-76.66374476
2272,2272,helen henderson nursing home,amherst drive,Loyalist,on,K7N1X3,,,,,No,,44.22539531,-76.66374476
2273,2273,hellenic care for seniors (toronto),tyrrel avenue,Toronto,on,M6G4A9,,,,,No,,43.67679399,-79.430342
2274,2274,hellenic home - scarborough,lawrence avenue e,Toronto,on,M1P4X1,,,,,No,,43.74876471,-79.27408486
2275,2275,hellenic home for the aged — hellenic care toronto,,Toronto,on,M6G3Z7,,,,,No,,NA,NA
2276,2276,hellenic home for the aged — hellenic home scarborough,,,on,M1P4X1,,,,,No,,NA,NA
2277,2277,henley place,cedarhollow boulevard,London,on,N5X0K2,,,,,No,,43.04540679,-81.21472021
2278,2278,heritage court retirement home,hughes street,Chatham-Kent,on,N0P1M0,,,,,No,,42.58796186,-82.18427927
2279,2279,heritage green nursing home,isaac brock drive,Hamilton,on,L8J2J3,,,,,No,,43.19352179,-79.78959737
2280,2280,heritage green retirement home,isaac brock drive,Hamilton,on,L8J1Y1,,,,,No,,43.19303418,-79.79094197
2281,2281,heritage heights retirement home inc,vincent massey drive,Cornwall,on,K6H5R6,,,,,No,,45.03177703,-74.768573
2282,2282,heritage house guelph,gordon street,Guelph,on,N1L1G7,,,,,No,,43.49214642,-80.17916512
2283,2283,heritage house mississauga,king street w,Mississauga,on,L5B1H1,,,,,No,,43.57761356,-79.61660025
2284,2284,heritage lodge,wall street,Champlain,on,K0B1R0,,,,,No,,45.51589681,-74.6525039
2285,2285,heritage manor retirement home inc,vincent massey drive,Cornwall,on,K6H5R6,,,,,No,,45.03161243,-74.7622221
2286,2286,heritage place,kilmer drive,Burlington,on,L7M5A9,,,,,No,,43.37994,-79.801331
2287,2287,heritage river retirement residence,wellington drive,Centre Wellington,on,N0B1S0,,,,,No,,43.69075054,-80.42694572
2288,2288,heron terrace long term care community,mcnorton street,Windsor,on,N8P1T9,,,,,No,,42.31721678,-82.89932307
2289,2289,highgate residence,fiddlers green road,Hamilton,on,L9G1W9,,,,,No,,43.209027,-79.983869
2290,2290,highland manor retirement lodge,belsyde street e,Centre Wellington,on,N1M1Z5,,,,,No,,43.70112555,-80.3684367
2291,2291,highland place,fieldgate street,Kitchener,on,N2M5K3,,,,,No,,43.43474169,-80.51927753
2292,2292,highland wood,gelert road,Dysart et al,on,K0M1S0,,,,,No,,45.03824146,-78.52941943
2293,2293,highview residences,capulet walk,London,on,N6H5W4,,,,,No,,42.9837115,-81.299224
2294,2294,highview residences kitchener,reichert drive,Kitchener,on,N2P0G9,,,,,No,,43.37245359,-80.42376089
2295,2295,hillcrest village care centre,russell street,Midland,on,L4R5L6,,,,,No,,44.75357305,-79.87963994
2296,2296,hillel lodge,nadolny sachs private,Ottawa,on,K2A4G7,,,,,No,,45.37622944,-75.75281145
2297,2297,hillsdale estates,oshawa boulevard n,Oshawa,on,L1G5T9,,,,,No,,43.91384855,-78.86330374
2298,2298,hillsdale terraces,oshawa boulevard n,Oshawa,on,L1G5T9,,,,,No,,43.91500165,-78.86454214
2299,2299,hillside haven retirement residence,ranney street s,Trent Hills,on,K0L1L0,,,,,No,,44.30601757,-77.79558323
2300,2300,hillside manor,perth east line 34,Perth East,on,N5A6S6,,,,,No,,43.4245342,-81.0983168
2301,2301,hillside park retirement residence,mississauga avenue,Elliot Lake,on,P5A1E1,,,,,No,,46.37822187,-82.6490677
2302,2302,hillside residence,st charles street e,Woolwich,on,N0B2B0,,,,,No,,43.53553652,-80.38805569
2303,2303,hilltop manor,,,on,K0G1N0,,,,,No,,NA,NA
2304,2304,hilltop manor nursing home (merrickville),st lawrence street,Merrickville-Wolford,on,K0G1N0,,,,,No,,44.90918586,-75.83453904
2305,2305,hogarth riverview manor,lillie street,Thunder Bay,on,P7C4Y7,,,,,No,,48.38712316,-89.27025117
2306,2306,holland bloorview kids rehabilitation hospital,kilgour rd,Toronto,on,M4G1R8,,,,,No,,43.7180569,-79.3741804
2307,2307,holland christian homes — faith manor nursing home,,Brampton,on,L6Y5A7,,,,,No,,NA,NA
2308,2308,holland christian homes — grace manor,,Brampton,on,L6Y5P2,,,,,No,,NA,NA
2309,2309,homes first society,bloor street w,Toronto,on,M6H1P2,,,,,No,,43.65838018,-79.4432376
2310,2310,hong fook mental health association,midland avenue,Toronto,on,M1V5E6,,,,,No,,43.80724932,-79.28926847
2311,2311,hope place centres,pacific road,Oakville,on,L6L6M4,,,,,No,,43.41330933,-79.73311187
2312,2312,hope street terrace,hope street s,Port Hope,on,L1A2M8,,,,,No,,43.95459039,-78.28837976
2313,2313,hopegreybruce mental health and addictions services,mary street,South Bruce Peninsula,on,N0H2T0,,,,,No,,44.73815779,-81.13894145
2314,2314,horizon place,horizon drive,London,on,N6H5G3,,,,,No,,42.99038528,-81.29188703
2315,2315,hornepayne community hospital,front st,Hornepayne,on,P0M1Z0,,,,,No,,49.212827,-84.774059
2316,2316,"hospice of windsor and essex county, the",empress street,Windsor,on,N8T1B5,,,,,No,,42.31207858,-82.95423208
2317,2317,"hospital for sick children, the",university avenue,Toronto,on,M5G1X8,,,,,No,,43.65710429,-79.38773779
2318,2318,hotel dieu grace healthcare,dougall avenue,Windsor,on,N9E1T2,,,,,No,,42.26334796,-83.00722799
2319,2319,hotel dieu shaver health & rehabilitation centre,glenridge ave,St. Catharines,on,L2T4C2,,,,,No,,43.1221556,-79.2428955
2320,2320,hotel-dieu grace healthcare css,saint jean street,Clarence-Rockland,on,K4K1K5,,,,,No,,45.54524319,-75.29106901
2321,2321,house of friendship of kitchener,king street n,Waterloo,on,N2J2Y5,,,,,No,,43.4727515,-80.52391663
2322,2322,house of sophrosyne,chappell avenue,Windsor,on,N9C3E8,,,,,No,,42.28144927,-83.05908801
2323,2323,house of wellness assisted living,milford crescent,Brampton,on,L6S3E3,,,,,No,,43.72809588,-79.7407139
2324,2324,houselink community homes,bloor street w,Toronto,on,M6G1L8,,,,,No,,43.66279568,-79.4215129
2325,2325,hudson manor,lawson street,Chatham-Kent,on,N0P2L0,,,,,No,,42.26072459,-82.42339301
2326,2326,humber river hospital,wilson avenue,Toronto,on,M3M0B2,,,,,No,,43.72377199,-79.48937432
2327,2327,humber valley terrace,humber college boulevard,Toronto,on,M9V5B5,,,,,No,,43.72717599,-79.59650396
2328,2328,hunt club manor,hunt club road,Ottawa,on,K1V1A6,,,,,No,,45.35522785,-75.64663482
2329,2329,huron lodge,,Windsor,on,N9G1C7,,,,,No,,NA,NA
2330,2330,huron lodge long term care home,cabana road w,Windsor,on,N9G1C7,,,,,No,,42.25323436,-83.0236891
2331,2331,huronia regional centre,memorial ave,Orillia,on,L3V6L2,,,,,No,,44.5913796,-79.4244174
2332,2332,huronia transition homes,hugel avenue,Midland,on,L4R1W3,,,,,No,,44.74870115,-79.88900505
2333,2333,huronlea home for the aged,turnberry street,Morris-Turnberry,on,N0G1H0,,,,,No,,43.73846151,-81.25635699
2334,2334,huronview home for the aged,rr 5,Huron East,on,N0M1L0,,,,,No,,43.5981871,-81.5313086
2335,2335,hyland crest,mcpherson street,Minden Hills,on,K0M2K0,,,,,No,,44.92594814,-78.72985369
2336,2336,hôpital général de hawkesbury and district general hospital inc.,rue principale,Casselman,on,K0A1M0,,,,,No,,45.31256166,-75.08610963
2337,2337,hôpital Élisabeth bruyère hospital,bruyère st,Ottawa,on,K1N5C8,,,,,No,,45.431931,-75.6970115
2338,2338,hôpitall privé beechwood private hospital,church st,Penetanguishene,on,L9M1B3,,,,,No,,44.774881,-79.929456
2339,2339,idlewyld manor,sanatorium road,Hamilton,on,L9C2A7,,,,,No,,43.23618909,-79.91485732
2340,2340,iler lodge,iler avenue,Essex,on,N8M1T6,,,,,No,,42.17030086,-82.82364113
2341,2341,imo's sunnyside home,curtis drive,Brampton,on,L6Y2J6,,,,,No,,43.66526317,-79.7554343
2342,2342,ina grafton gage home,bell estate road,Toronto,on,M1L0E2,,,,,No,,43.705765,-79.27714255
2343,2343,ingersoll nurse practitioner-led clinic,king street e,Ingersoll,on,N5C1G3,,,,,No,,43.03814771,-80.8815543
2344,2344,inspirit residences,base line road w,London,on,N6J4Y5,,,,,No,,42.95800837,-81.26640392
2345,2345,ioof seniors home,brooks street,Barrie,on,L4N5L3,,,,,No,,44.3686217,-79.68736455
2346,2346,iroquois lodge,,,on,N0A1M0,,,,,No,,NA,NA
2347,2347,iroquois lodge nursing home,chiefswood road,Six Nations (Part) 40,on,N0A1M0,,,,,No,,43.07299235,-80.11640017
2348,2348,isabel and arthur meighen manor,millwood road,Toronto,on,M4S1J6,,,,,No,,43.70000099,-79.39254279
2349,2349,island park retirement residence,trent drive,Trent Hills,on,K0L1L0,,,,,No,,44.29305727,-77.80340983
2350,2350,island view retirement residence,jack crescent,Arnprior,on,K7S3Y7,,,,,No,,45.43259743,-76.34723725
2351,2351,ivan franko home,,,on,M8Y2T3,,,,,No,,NA,NA
2352,2352,ivan franko home (etobicoke),royal york road,Toronto,on,M8Y2T3,,,,,No,,43.63771778,-79.50673762
2353,2353,jah-jireh seniors ministry association,thirty road,Lincoln,on,L0R1B3,,,,,No,,43.1753695,-79.50264198
2354,2354,james club,james street e,Cobourg,on,K9A0K6,,,,,No,,43.9639789,-78.15720372
2355,2355,jane/finch community and family centre,jane street,Toronto,on,M3N2K4,,,,,No,,43.7652176,-79.52008044
2356,2356,jardin royal garden inc.,saint joseph boulevard,Ottawa,on,K1C1G5,,,,,No,,45.47293607,-75.51997248
2357,2357,jardins belle rive,laurier street,Clarence-Rockland,on,K4K1T3,,,,,No,,45.53800249,-75.30540212
2358,2358,jarlette health services — alexander place,,,on,L0R2H0,,,,,No,,NA,NA
2359,2359,jarlette health services — avalon care centre,,Orangeville,on,L9W3Y3,,,,,No,,NA,NA
2360,2360,jarlette health services — elizabeth centre,,,on,P3N1S7,,,,,No,,NA,NA
2361,2361,jarlette health services — leacock care centre,,Orillia,on,L3V7T9,,,,,No,,NA,NA
2362,2362,jarlette health services — manitoulin lodge,,Gore Bay,on,P0P1H0,,,,,No,,NA,NA
2363,2363,jarlette health services — meadow park london long term care,,London,on,N6E1B4,,,,,No,,NA,NA
2364,2364,jarlette health services — meadow park long term care,,,on,N7L4X3,,,,,No,,NA,NA
2365,2365,jarlette health services — muskoka landing,,Huntsville,on,P1H2L9,,,,,No,,NA,NA
2366,2366,jarlette health services — roberta place,,Barrie,on,L4N9E4,,,,,No,,NA,NA
2367,2367,jarlette health services — royal rose place,,Welland,on,L3C0C7,,,,,No,,NA,NA
2368,2368,jarlette health services — southampton care centre,,,on,N0H2L0,,,,,No,,NA,NA
2369,2369,jarlette health services — stayner care centre,,,on,L0M1S0,,,,,No,,NA,NA
2370,2370,jarlette health services — temiskaming lodge,,,on,P0J1K0,,,,,No,,NA,NA
2371,2371,jarlette health services — villa care centre,,Midland,on,L4R2E1,,,,,No,,NA,NA
2372,2372,jean tweed treatment centre,sherbourne street,Toronto,on,M5B2C2,,,,,No,,43.66057999,-79.37141808
2373,2373,jewish family services of ottawa-carleton,parkdale avenue,Ottawa,on,K1Y4X5,,,,,No,,45.40313215,-75.73068205
2374,2374,john joseph place,2 avenue w,Owen Sound,on,N4K4M5,,,,,No,,44.56460677,-80.94596167
2375,2375,john noble home,mount pleasant street,Brantford,on,N3T1T5,,,,,No,,43.12596315,-80.27606552
2376,2376,joseph brant hospital,north shore boulevard,Burlington,on,L7S1W7,,,,,No,,43.31703371,-79.80267739
2377,2377,kawartha heights retirement home,denure drive,Peterborough,on,K9K2G3,,,,,No,,44.28807634,-78.37245642
2378,2378,kawartha lakes retirement residence,west street,Kawartha Lakes,on,K0M1A0,,,,,No,,44.53823228,-78.5565586
2379,2379,kelso pines retirement home,3 avenue w,Owen Sound,on,N4K4R3,,,,,No,,44.57711707,-80.94868257
2380,2380,kelso villa retirement home,2 avenue w,Owen Sound,on,N4K6Z2,,,,,No,,44.57314977,-80.94715427
2381,2381,kennedy lodge,kennedy road,Toronto,on,M1P4V6,,,,,No,,43.76265941,-79.28056556
2382,2382,kenora association for community living,eighth avenue s,Kenora,on,P9N3Z9,,,,,No,,49.75990494,-94.47858969
2383,2383,kenora sexual assault centre,chipman street,Kenora,on,P9N1V7,,,,,No,,49.76635954,-94.48791289
2384,2384,kensington place retirement residence,sheppard avenue w,Toronto,on,M3H2T5,,,,,No,,43.7526538,-79.45399892
2385,2385,kensington village,huron street,London,on,N5V3R3,,,,,No,,43.02140839,-81.21450391
2386,2386,kensington village retirement/nursing home,huron street,London,on,N5V3R3,,,,,No,,43.02140839,-81.21450391
